,deck,id,image,name,number_of_user_reviews,original_release_date,platforms,characters,concepts,developers,first_appearance_characters,first_appearance_concepts,first_appearance_locations,first_appearance_objects,franchises,genres,killed_characters,locations,publishers,themes
0,A followup game to Road 96 which goes down a new route of gameplay.,88418,"{'icon_url': 'https://www.giantbomb.com/a/uploads/square_avatar/153/1539451/3444414-916840_front.jpg', 'medium_url': 'https://www.giantbomb.com/a/uploads/scale_medium/153/1539451/3444414-916840_front.jpg', 'screen_url': 'https://www.giantbomb.com/a/uploads/screen_medium/153/1539451/3444414-916840_front.jpg', 'screen_large_url': 'https://www.giantbomb.com/a/uploads/screen_kubrick/153/1539451/3444414-916840_front.jpg', 'small_url': 'https://www.giantbomb.com/a/uploads/scale_small/153/1539451/3444414-916840_front.jpg', 'super_url': 'https://www.giantbomb.com/a/uploads/scale_large/153/1539451/3444414-916840_front.jpg', 'thumb_url': 'https://www.giantbomb.com/a/uploads/scale_avatar/153/1539451/3444414-916840_front.jpg', 'tiny_url': 'https://www.giantbomb.com/a/uploads/square_mini/153/1539451/3444414-916840_front.jpg', 'original_url': 'https://www.giantbomb.com/a/uploads/original/153/1539451/3444414-916840_front.jpg', 'image_tags': 'All Images'}",Road 96: Mile 0,0,2023-04-04,"[{'api_detail_url': 'https://www.giantbomb.com/api/platform/3045-94/', 'id': 94, 'name': 'PC', 'site_detail_url': 'https://www.giantbomb.com/pc/3045-94/', 'abbreviation': 'PC'}, {'api_detail_url': 'https://www.giantbomb.com/api/platform/3045-146/', 'id': 146, 'name': 'PlayStation 4', 'site_detail_url': 'https://www.giantbomb.com/playstation-4/3045-146/', 'abbreviation': 'PS4'}, {'api_detail_url': 'https://www.giantbomb.com/api/platform/3045-157/', 'id': 157, 'name': 'Nintendo Switch', 'site_detail_url': 'https://www.giantbomb.com/nintendo-switch/3045-157/', 'abbreviation': 'NSW'}, {'api_detail_url': 'https://www.giantbomb.com/api/platform/3045-176/', 'id': 176, 'name': 'PlayStation 5', 'site_detail_url': 'https://www.giantbomb.com/playstation-5/3045-176/', 'abbreviation': 'PS5'}, {'api_detail_url': 'https://www.giantbomb.com/api/platform/3045-179/', 'id': 179, 'name': 'Xbox Series X|S', 'site_detail_url': 'https://www.giantbomb.com/xbox-series-xs/3045-179/', 'abbreviation': 'XSX'}]",,"[{'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-27/', 'id': 27, 'name': 'Multiple Endings', 'site_detail_url': 'https://www.giantbomb.com/multiple-endings/3015-27/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-8640/', 'id': 8640, 'name': 'The 1990s', 'site_detail_url': 'https://www.giantbomb.com/the-1990s/3015-8640/'}]","[{'api_detail_url': 'https://www.giantbomb.com/api/company/3010-12050/', 'id': 12050, 'name': 'Digixart', 'site_detail_url': 'https://www.giantbomb.com/digixart/3010-12050/'}]",,"[{'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-27/', 'id': 27, 'name': 'Multiple Endings', 'site_detail_url': 'https://www.giantbomb.com/multiple-endings/3015-27/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-8640/', 'id': 8640, 'name': 'The 1990s', 'site_detail_url': 'https://www.giantbomb.com/the-1990s/3015-8640/'}]","[{'api_detail_url': 'https://www.giantbomb.com/api/location/3035-7979/', 'id': 7979, 'name': 'Petria', 'site_detail_url': 'https://www.giantbomb.com/petria/3035-7979/'}]",,,"[{'api_detail_url': 'https://www.giantbomb.com/api/genre/3060-4/', 'id': 4, 'name': 'Adventure', 'site_detail_url': 'https://www.giantbomb.com/games/?wikiSlug=adventure&wikiTypeId=3060&wikiId=4&genre=4'}, {'api_detail_url': 'https://www.giantbomb.com/api/genre/3060-19/', 'id': 19, 'name': 'Music/Rhythm', 'site_detail_url': 'https://www.giantbomb.com/games/?wikiSlug=musicrhythm&wikiTypeId=3060&wikiId=19&genre=19'}]",,"[{'api_detail_url': 'https://www.giantbomb.com/api/location/3035-7979/', 'id': 7979, 'name': 'Petria', 'site_detail_url': 'https://www.giantbomb.com/petria/3035-7979/'}]","[{'api_detail_url': 'https://www.giantbomb.com/api/publisher/3010-11188/', 'id': 11188, 'name': 'Ravenscourt', 'site_detail_url': 'https://www.giantbomb.com/ravenscourt/3010-11188/'}]","[{'api_detail_url': 'https://www.giantbomb.com/api/theme/3032-4/', 'id': 4, 'name': 'Alternate Historical', 'site_detail_url': 'https://www.giantbomb.com/games/?wikiSlug=alternate-historical&wikiTypeId=3032&wikiId=4&theme=4'}]"
1,VR adaption of Cities: Skylines.,88515,"{'icon_url': 'https://www.giantbomb.com/a/uploads/square_avatar/0/176/3451803-screenshot2023-03-04at18-13-34citiesvr-googlesearch.png', 'medium_url': 'https://www.giantbomb.com/a/uploads/scale_medium/0/176/3451803-screenshot2023-03-04at18-13-34citiesvr-googlesearch.png', 'screen_url': 'https://www.giantbomb.com/a/uploads/screen_medium/0/176/3451803-screenshot2023-03-04at18-13-34citiesvr-googlesearch.png', 'screen_large_url': 'https://www.giantbomb.com/a/uploads/screen_kubrick/0/176/3451803-screenshot2023-03-04at18-13-34citiesvr-googlesearch.png', 'small_url': 'https://www.giantbomb.com/a/uploads/scale_small/0/176/3451803-screenshot2023-03-04at18-13-34citiesvr-googlesearch.png', 'super_url': 'https://www.giantbomb.com/a/uploads/scale_large/0/176/3451803-screenshot2023-03-04at18-13-34citiesvr-googlesearch.png', 'thumb_url': 'https://www.giantbomb.com/a/uploads/scale_avatar/0/176/3451803-screenshot2023-03-04at18-13-34citiesvr-googlesearch.png', 'tiny_url': 'https://www.giantbomb.com/a/uploads/square_mini/0/176/3451803-screenshot2023-03-04at18-13-34citiesvr-googlesearch.png', 'original_url': 'https://www.giantbomb.com/a/uploads/original/0/176/3451803-screenshot2023-03-04at18-13-34citiesvr-googlesearch.png', 'image_tags': 'All Images'}",Cities: VR,0,2022-04-28,"[{'api_detail_url': 'https://www.giantbomb.com/api/platform/3045-176/', 'id': 176, 'name': 'PlayStation 5', 'site_detail_url': 'https://www.giantbomb.com/playstation-5/3045-176/', 'abbreviation': 'PS5'}, {'api_detail_url': 'https://www.giantbomb.com/api/platform/3045-177/', 'id': 177, 'name': 'Meta Quest', 'site_detail_url': 'https://www.giantbomb.com/meta-quest/3045-177/', 'abbreviation': 'MQST'}]",,"[{'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-2329/', 'id': 2329, 'name': 'Digital Distribution', 'site_detail_url': 'https://www.giantbomb.com/digital-distribution/3015-2329/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-8701/', 'id': 8701, 'name': 'Oculus Rift Support', 'site_detail_url': 'https://www.giantbomb.com/oculus-rift-support/3015-8701/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-8785/', 'id': 8785, 'name': 'Roomscale', 'site_detail_url': 'https://www.giantbomb.com/roomscale/3015-8785/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-8786/', 'id': 8786, 'name': 'Seated VR', 'site_detail_url': 'https://www.giantbomb.com/seated-vr/3015-8786/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-8787/', 'id': 8787, 'name': 'Standing VR', 'site_detail_url': 'https://www.giantbomb.com/standing-vr/3015-8787/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-8788/', 'id': 8788, 'name': 'Oculus Touch Support', 'site_detail_url': 'https://www.giantbomb.com/oculus-touch-support/3015-8788/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-9997/', 'id': 9997, 'name': 'PlayStation VR2 Support', 'site_detail_url': 'https://www.giantbomb.com/playstation-vr2-support/3015-9997/'}]","[{'api_detail_url': 'https://www.giantbomb.com/api/company/3010-15665/', 'id': 15665, 'name': 'Fast Travel Games', 'site_detail_url': 'https://www.giantbomb.com/fast-travel-games/3010-15665/'}]",,"[{'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-2329/', 'id': 2329, 'name': 'Digital Distribution', 'site_detail_url': 'https://www.giantbomb.com/digital-distribution/3015-2329/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-8701/', 'id': 8701, 'name': 'Oculus Rift Support', 'site_detail_url': 'https://www.giantbomb.com/oculus-rift-support/3015-8701/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-8785/', 'id': 8785, 'name': 'Roomscale', 'site_detail_url': 'https://www.giantbomb.com/roomscale/3015-8785/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-8786/', 'id': 8786, 'name': 'Seated VR', 'site_detail_url': 'https://www.giantbomb.com/seated-vr/3015-8786/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-8787/', 'id': 8787, 'name': 'Standing VR', 'site_detail_url': 'https://www.giantbomb.com/standing-vr/3015-8787/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-8788/', 'id': 8788, 'name': 'Oculus Touch Support', 'site_detail_url': 'https://www.giantbomb.com/oculus-touch-support/3015-8788/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-9997/', 'id': 9997, 'name': 'PlayStation VR2 Support', 'site_detail_url': 'https://www.giantbomb.com/playstation-vr2-support/3015-9997/'}]",,,"[{'api_detail_url': 'https://www.giantbomb.com/api/franchise/3025-5685/', 'id': 5685, 'name': 'Cities: Skylines', 'site_detail_url': 'https://www.giantbomb.com/cities-skylines/3025-5685/'}]","[{'api_detail_url': 'https://www.giantbomb.com/api/genre/3060-7/', 'id': 7, 'name': 'Simulation', 'site_detail_url': 'https://www.giantbomb.com/games/?wikiSlug=simulation&wikiTypeId=3060&wikiId=7&genre=7'}]",,,"[{'api_detail_url': 'https://www.giantbomb.com/api/publisher/3010-15665/', 'id': 15665, 'name': 'Fast Travel Games', 'site_detail_url': 'https://www.giantbomb.com/fast-travel-games/3010-15665/'}]",
2,VR bartending game.,88516,"{'icon_url': 'https://www.giantbomb.com/a/uploads/square_avatar/23/236982/3448170-header.jpg', 'medium_url': 'https://www.giantbomb.com/a/uploads/scale_medium/23/236982/3448170-header.jpg', 'screen_url': 'https://www.giantbomb.com/a/uploads/screen_medium/23/236982/3448170-header.jpg', 'screen_large_url': 'https://www.giantbomb.com/a/uploads/screen_kubrick/23/236982/3448170-header.jpg', 'small_url': 'https://www.giantbomb.com/a/uploads/scale_small/23/236982/3448170-header.jpg', 'super_url': 'https://www.giantbomb.com/a/uploads/scale_large/23/236982/3448170-header.jpg', 'thumb_url': 'https://www.giantbomb.com/a/uploads/scale_avatar/23/236982/3448170-header.jpg', 'tiny_url': 'https://www.giantbomb.com/a/uploads/square_mini/23/236982/3448170-header.jpg', 'original_url': 'https://www.giantbomb.com/a/uploads/original/23/236982/3448170-header.jpg', 'image_tags': 'All Images'}",Startenders: Intergalactic Bartending,0,2022-03-17,"[{'api_detail_url': 'https://www.giantbomb.com/api/platform/3045-94/', 'id': 94, 'name': 'PC', 'site_detail_url': 'https://www.giantbomb.com/pc/3045-94/', 'abbreviation': 'PC'}, {'api_detail_url': 'https://www.giantbomb.com/api/platform/3045-146/', 'id': 146, 'name': 'PlayStation 4', 'site_detail_url': 'https://www.giantbomb.com/playstation-4/3045-146/', 'abbreviation': 'PS4'}, {'api_detail_url': 'https://www.giantbomb.com/api/platform/3045-176/', 'id': 176, 'name': 'PlayStation 5', 'site_detail_url': 'https://www.giantbomb.com/playstation-5/3045-176/', 'abbreviation': 'PS5'}, {'api_detail_url': 'https://www.giantbomb.com/api/platform/3045-177/', 'id': 177, 'name': 'Meta Quest', 'site_detail_url': 'https://www.giantbomb.com/meta-quest/3045-177/', 'abbreviation': 'MQST'}]",,"[{'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-718/', 'id': 718, 'name': 'Steam', 'site_detail_url': 'https://www.giantbomb.com/steam/3015-718/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-2329/', 'id': 2329, 'name': 'Digital Distribution', 'site_detail_url': 'https://www.giantbomb.com/digital-distribution/3015-2329/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-3280/', 'id': 3280, 'name': 'Steam Achievements', 'site_detail_url': 'https://www.giantbomb.com/steam-achievements/3015-3280/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-4581/', 'id': 4581, 'name': 'Steam Cloud', 'site_detail_url': 'https://www.giantbomb.com/steam-cloud/3015-4581/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-5130/', 'id': 5130, 'name': 'Steam Leaderboards', 'site_detail_url': 'https://www.giantbomb.com/steam-leaderboards/3015-5130/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-8700/', 'id': 8700, 'name': 'PlayStation VR Support', 'site_detail_url': 'https://www.giantbomb.com/playstation-vr-support/3015-8700/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-8701/', 'id': 8701, 'name': 'Oculus Rift Support', 'site_detail_url': 'https://www.giantbomb.com/oculus-rift-support/3015-8701/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-8785/', 'id': 8785, 'name': 'Roomscale', 'site_detail_url': 'https://www.giantbomb.com/roomscale/3015-8785/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-8786/', 'id': 8786, 'name': 'Seated VR', 'site_detail_url': 'https://www.giantbomb.com/seated-vr/3015-8786/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-8787/', 'id': 8787, 'name': 'Standing VR', 'site_detail_url': 'https://www.giantbomb.com/standing-vr/3015-8787/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-8788/', 'id': 8788, 'name': 'Oculus Touch Support', 'site_detail_url': 'https://www.giantbomb.com/oculus-touch-support/3015-8788/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-9997/', 'id': 9997, 'name': 'PlayStation VR2 Support', 'site_detail_url': 'https://www.giantbomb.com/playstation-vr2-support/3015-9997/'}]","[{'api_detail_url': 'https://www.giantbomb.com/api/company/3010-20494/', 'id': 20494, 'name': 'Foggy Box Games', 'site_detail_url': 'https://www.giantbomb.com/foggy-box-games/3010-20494/'}]",,"[{'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-718/', 'id': 718, 'name': 'Steam', 'site_detail_url': 'https://www.giantbomb.com/steam/3015-718/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-2329/', 'id': 2329, 'name': 'Digital Distribution', 'site_detail_url': 'https://www.giantbomb.com/digital-distribution/3015-2329/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-3280/', 'id': 3280, 'name': 'Steam Achievements', 'site_detail_url': 'https://www.giantbomb.com/steam-achievements/3015-3280/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-4581/', 'id': 4581, 'name': 'Steam Cloud', 'site_detail_url': 'https://www.giantbomb.com/steam-cloud/3015-4581/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-5130/', 'id': 5130, 'name': 'Steam Leaderboards', 'site_detail_url': 'https://www.giantbomb.com/steam-leaderboards/3015-5130/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-8700/', 'id': 8700, 'name': 'PlayStation VR Support', 'site_detail_url': 'https://www.giantbomb.com/playstation-vr-support/3015-8700/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-8701/', 'id': 8701, 'name': 'Oculus Rift Support', 'site_detail_url': 'https://www.giantbomb.com/oculus-rift-support/3015-8701/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-8785/', 'id': 8785, 'name': 'Roomscale', 'site_detail_url': 'https://www.giantbomb.com/roomscale/3015-8785/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-8786/', 'id': 8786, 'name': 'Seated VR', 'site_detail_url': 'https://www.giantbomb.com/seated-vr/3015-8786/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-8787/', 'id': 8787, 'name': 'Standing VR', 'site_detail_url': 'https://www.giantbomb.com/standing-vr/3015-8787/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-8788/', 'id': 8788, 'name': 'Oculus Touch Support', 'site_detail_url': 'https://www.giantbomb.com/oculus-touch-support/3015-8788/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-9997/', 'id': 9997, 'name': 'PlayStation VR2 Support', 'site_detail_url': 'https://www.giantbomb.com/playstation-vr2-support/3015-9997/'}]",,,,,,,"[{'api_detail_url': 'https://www.giantbomb.com/api/publisher/3010-20121/', 'id': 20121, 'name': 'The Yogscast', 'site_detail_url': 'https://www.giantbomb.com/the-yogscast/3010-20121/'}]","[{'api_detail_url': 'https://www.giantbomb.com/api/theme/3032-3/', 'id': 3, 'name': 'Sci-Fi', 'site_detail_url': 'https://www.giantbomb.com/games/?wikiSlug=sci-fi&wikiTypeId=3032&wikiId=3&theme=3'}]"
3,"Helldivers II ditches the twin-stick gameplay for a 4-player, third-person shooter where players can team up to defend Super Earth.",89235,"{'icon_url': 'https://www.giantbomb.com/a/uploads/square_avatar/33/338034/3471226-7291866793-f1b07.png', 'medium_url': 'https://www.giantbomb.com/a/uploads/scale_medium/33/338034/3471226-7291866793-f1b07.png', 'screen_url': 'https://www.giantbomb.com/a/uploads/screen_medium/33/338034/3471226-7291866793-f1b07.png', 'screen_large_url': 'https://www.giantbomb.com/a/uploads/screen_kubrick/33/338034/3471226-7291866793-f1b07.png', 'small_url': 'https://www.giantbomb.com/a/uploads/scale_small/33/338034/3471226-7291866793-f1b07.png', 'super_url': 'https://www.giantbomb.com/a/uploads/scale_large/33/338034/3471226-7291866793-f1b07.png', 'thumb_url': 'https://www.giantbomb.com/a/uploads/scale_avatar/33/338034/3471226-7291866793-f1b07.png', 'tiny_url': 'https://www.giantbomb.com/a/uploads/square_mini/33/338034/3471226-7291866793-f1b07.png', 'original_url': 'https://www.giantbomb.com/a/uploads/original/33/338034/3471226-7291866793-f1b07.png', 'image_tags': 'All Images'}",Helldivers II,0,2024-02-08,"[{'api_detail_url': 'https://www.giantbomb.com/api/platform/3045-94/', 'id': 94, 'name': 'PC', 'site_detail_url': 'https://www.giantbomb.com/pc/3045-94/', 'abbreviation': 'PC'}, {'api_detail_url': 'https://www.giantbomb.com/api/platform/3045-176/', 'id': 176, 'name': 'PlayStation 5', 'site_detail_url': 'https://www.giantbomb.com/playstation-5/3045-176/', 'abbreviation': 'PS5'}, {'api_detail_url': 'https://www.giantbomb.com/api/platform/3045-179/', 'id': 179, 'name': 'Xbox Series X|S', 'site_detail_url': 'https://www.giantbomb.com/xbox-series-xs/3045-179/', 'abbreviation': 'XSX'}]",,"[{'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-108/', 'id': 108, 'name': 'Cooperative Play', 'site_detail_url': 'https://www.giantbomb.com/cooperative-play/3015-108/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-198/', 'id': 198, 'name': 'PlayStation Trophies', 'site_detail_url': 'https://www.giantbomb.com/playstation-trophies/3015-198/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-464/', 'id': 464, 'name': 'Third-Person Perspective', 'site_detail_url': 'https://www.giantbomb.com/third-person-perspective/3015-464/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-559/', 'id': 559, 'name': 'Online', 'site_detail_url': 'https://www.giantbomb.com/online/3015-559/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-810/', 'id': 810, 'name': 'Human', 'site_detail_url': 'https://www.giantbomb.com/human/3015-810/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-1076/', 'id': 1076, 'name': 'Satire', 'site_detail_url': 'https://www.giantbomb.com/satire/3015-1076/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-1684/', 'id': 1684, 'name': 'SpeedTree', 'site_detail_url': 'https://www.giantbomb.com/speedtree/3015-1684/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-2329/', 'id': 2329, 'name': 'Digital Distribution', 'site_detail_url': 'https://www.giantbomb.com/digital-distribution/3015-2329/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-2543/', 'id': 2543, 'name': 'Realistic Magazine Management', 'site_detail_url': 'https://www.giantbomb.com/realistic-magazine-management/3015-2543/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-2621/', 'id': 2621, 'name': 'Over-the-Shoulder', 'site_detail_url': 'https://www.giantbomb.com/over-the-shoulder/3015-2621/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-3178/', 'id': 3178, 'name': 'Sequel', 'site_detail_url': 'https://www.giantbomb.com/sequel/3015-3178/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-13026/', 'id': 13026, 'name': 'Helldivers', 'site_detail_url': 'https://www.giantbomb.com/helldivers/3015-13026/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-13292/', 'id': 13292, 'name': 'Cloth Physics', 'site_detail_url': 'https://www.giantbomb.com/cloth-physics/3015-13292/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-13382/', 'id': 13382, 'name': '28th Annual D.I.C.E. Awards', 'site_detail_url': 'https://www.giantbomb.com/28th-annual-dice-awards/3015-13382/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-13461/', 'id': 13461, 'name': 'Live Service Game', 'site_detail_url': 'https://www.giantbomb.com/live-service-game/3015-13461/'}]","[{'api_detail_url': 'https://www.giantbomb.com/api/company/3010-7239/', 'id': 7239, 'name': 'Arrowhead Game Studios', 'site_detail_url': 'https://www.giantbomb.com/arrowhead-game-studios/3010-7239/'}]",,"[{'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-108/', 'id': 108, 'name': 'Cooperative Play', 'site_detail_url': 'https://www.giantbomb.com/cooperative-play/3015-108/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-198/', 'id': 198, 'name': 'PlayStation Trophies', 'site_detail_url': 'https://www.giantbomb.com/playstation-trophies/3015-198/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-464/', 'id': 464, 'name': 'Third-Person Perspective', 'site_detail_url': 'https://www.giantbomb.com/third-person-perspective/3015-464/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-559/', 'id': 559, 'name': 'Online', 'site_detail_url': 'https://www.giantbomb.com/online/3015-559/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-810/', 'id': 810, 'name': 'Human', 'site_detail_url': 'https://www.giantbomb.com/human/3015-810/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-1076/', 'id': 1076, 'name': 'Satire', 'site_detail_url': 'https://www.giantbomb.com/satire/3015-1076/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-1684/', 'id': 1684, 'name': 'SpeedTree', 'site_detail_url': 'https://www.giantbomb.com/speedtree/3015-1684/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-2329/', 'id': 2329, 'name': 'Digital Distribution', 'site_detail_url': 'https://www.giantbomb.com/digital-distribution/3015-2329/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-2543/', 'id': 2543, 'name': 'Realistic Magazine Management', 'site_detail_url': 'https://www.giantbomb.com/realistic-magazine-management/3015-2543/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-2621/', 'id': 2621, 'name': 'Over-the-Shoulder', 'site_detail_url': 'https://www.giantbomb.com/over-the-shoulder/3015-2621/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-3178/', 'id': 3178, 'name': 'Sequel', 'site_detail_url': 'https://www.giantbomb.com/sequel/3015-3178/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-13026/', 'id': 13026, 'name': 'Helldivers', 'site_detail_url': 'https://www.giantbomb.com/helldivers/3015-13026/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-13292/', 'id': 13292, 'name': 'Cloth Physics', 'site_detail_url': 'https://www.giantbomb.com/cloth-physics/3015-13292/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-13382/', 'id': 13382, 'name': '28th Annual D.I.C.E. Awards', 'site_detail_url': 'https://www.giantbomb.com/28th-annual-dice-awards/3015-13382/'}, {'api_detail_url': 'https://www.giantbomb.com/api/concept/3015-13461/', 'id': 13461, 'name': 'Live Service Game', 'site_detail_url': 'https://www.giantbomb.com/live-service-game/3015-13461/'}]",,,"[{'api_detail_url': 'https://www.giantbomb.com/api/franchise/3025-5734/', 'id': 5734, 'name': 'Helldivers', 'site_detail_url': 'https://www.giantbomb.com/helldivers/3025-5734/'}]","[{'api_detail_url': 'https://www.giantbomb.com/api/genre/3060-1/', 'id': 1, 'name': 'Action', 'site_detail_url': 'https://www.giantbomb.com/games/?wikiSlug=action&wikiTypeId=3060&wikiId=1&genre=1'}]",,,"[{'api_detail_url': 'https://www.giantbomb.com/api/publisher/3010-313/', 'id': 313, 'name': 'Sony Interactive Entertainment America', 'site_detail_url': 'https://www.giantbomb.com/sony-interactive-entertainment-america/3010-313/'}]","[{'api_detail_url': 'https://www.giantbomb.com/api/theme/3032-3/', 'id': 3, 'name': 'Sci-Fi', 'site_detail_url': 'https://www.giantbomb.com/games/?wikiSlug=sci-fi&wikiTypeId=3032&wikiId=3&theme=3'}]"
